group,split_year,feature,n,missing_n,missing_rate
medicine,2021,EMT_問卷_交通事故種類__腳踏車,3864,0,0.0
medicine,2021,EMT_問卷_交通事故種類__腳踏車、其他,3864,0,0.0
medicine,2021,EMT_問卷_交通事故種類__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_交通事故種類__MISSING,3864,0,0.0
medicine,2021,EMT_問卷_保護裝置狀態__安全帶,3864,0,0.0
medicine,2021,EMT_問卷_保護裝置狀態__安全帽,3864,0,0.0
medicine,2021,EMT_問卷_保護裝置狀態__無,3864,0,0.0
medicine,2021,EMT_問卷_保護裝置狀態__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_保護裝置狀態__MISSING,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__其他,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__切割,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__墜落,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__壓夾,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__撞擊,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__生物咬螫,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__跌摔,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__鈍毆,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_非交通事故種類__MISSING,3864,0,0.0
medicine,2021,EMT_問卷_危急個案__否,3864,0,0.0
medicine,2021,EMT_問卷_危急個案__是,3864,0,0.0
medicine,2021,EMT_問卷_危急個案__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_危急個案__MISSING,3864,0,0.0
medicine,2021,EMT_現場_意識_AVPU,3864,1,0.0002587991718426501
medicine,2021,EMT_過去病史__HIV(+),3864,0,0.0
medicine,2021,EMT_過去病史__不詳,3864,0,0.0
medicine,2021,EMT_過去病史__其他,3864,0,0.0
medicine,2021,EMT_過去病史__心臟疾病,3864,0,0.0
medicine,2021,EMT_過去病史__惡性腫瘤,3864,0,0.0
medicine,2021,EMT_過去病史__氣喘,3864,0,0.0
medicine,2021,EMT_過去病史__癲癇,3864,0,0.0
medicine,2021,EMT_過去病史__精神疾病,3864,0,0.0
medicine,2021,EMT_過去病史__糖尿病,3864,0,0.0
medicine,2021,EMT_過去病史__肝臟疾病,3864,0,0.0
medicine,2021,EMT_過去病史__肺臟疾病,3864,0,0.0
medicine,2021,EMT_過去病史__腎臟疾病,3864,0,0.0
medicine,2021,EMT_過去病史__腦血管疾病,3864,0,0.0
medicine,2021,EMT_過去病史__高血壓,3864,0,0.0
medicine,2021,EMT_過去病史__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_過去病史__source_available,3864,0,0.0
medicine,2021,EMT_過去病史__explicit_none,3864,0,0.0
medicine,2021,EMT_過去病史__source_missing,3864,0,0.0
medicine,2021,EMT_過敏史__不清楚,3864,0,0.0
medicine,2021,EMT_過敏史__不詳,3864,0,0.0
medicine,2021,EMT_過敏史__其他,3864,0,0.0
medicine,2021,EMT_過敏史__藥物,3864,0,0.0
medicine,2021,EMT_過敏史__食物,3864,0,0.0
medicine,2021,EMT_過敏史__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_過敏史__source_available,3864,0,0.0
medicine,2021,EMT_過敏史__explicit_none,3864,0,0.0
medicine,2021,EMT_過敏史__source_missing,3864,0,0.0
medicine,2021,EMT_主訴_結構化__OHCA,3864,0,0.0
medicine,2021,EMT_主訴_結構化__上腹痛,3864,0,0.0
medicine,2021,EMT_主訴_結構化__下腹痛,3864,0,0.0
medicine,2021,EMT_主訴_結構化__其他,3864,0,0.0
medicine,2021,EMT_主訴_結構化__冒冷汗,3864,0,0.0
medicine,2021,EMT_主訴_結構化__吐.咳血,3864,0,0.0
medicine,2021,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,3864,0,0.0
medicine,2021,EMT_主訴_結構化__呼吸道梗塞,3864,0,0.0
medicine,2021,EMT_主訴_結構化__嘔吐.噁心,3864,0,0.0
medicine,2021,EMT_主訴_結構化__心臟不適,3864,0,0.0
medicine,2021,EMT_主訴_結構化__急產,3864,0,0.0
medicine,2021,EMT_主訴_結構化__急產（接生）,3864,0,0.0
medicine,2021,EMT_主訴_結構化__挫.擦傷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__撕裂.切割傷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__斷肢,3864,0,0.0
medicine,2021,EMT_主訴_結構化__昏厥,3864,0,0.0
medicine,2021,EMT_主訴_結構化__無意識.意識不清,3864,0,0.0
medicine,2021,EMT_主訴_結構化__燒燙傷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__疑似一氧化碳中毒,3864,0,0.0
medicine,2021,EMT_主訴_結構化__疑似毒物.氣中毒,3864,0,0.0
medicine,2021,EMT_主訴_結構化__疑似藥物過量,3864,0,0.0
medicine,2021,EMT_主訴_結構化__癲癇.抽搐,3864,0,0.0
medicine,2021,EMT_主訴_結構化__發燒.發冷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__碎裂傷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__穿刺傷,3864,0,0.0
medicine,2021,EMT_主訴_結構化__肢體無力,3864,0,0.0
medicine,2021,EMT_主訴_結構化__肢體疼痛,3864,0,0.0
medicine,2021,EMT_主訴_結構化__肢體麻痺,3864,0,0.0
medicine,2021,EMT_主訴_結構化__背.肩痛,3864,0,0.0
medicine,2021,EMT_主訴_結構化__胸痛.悶,3864,0,0.0
medicine,2021,EMT_主訴_結構化__腹瀉,3864,0,0.0
medicine,2021,EMT_主訴_結構化__虛弱,3864,0,0.0
medicine,2021,EMT_主訴_結構化__血便.尿,3864,0,0.0
medicine,2021,EMT_主訴_結構化__血腫,3864,0,0.0
medicine,2021,EMT_主訴_結構化__行為神智異常,3864,0,0.0
medicine,2021,EMT_主訴_結構化__過敏,3864,0,0.0
medicine,2021,EMT_主訴_結構化__非外傷出血,3864,0,0.0
medicine,2021,EMT_主訴_結構化__頭暈,3864,0,0.0
medicine,2021,EMT_主訴_結構化__頭痛,3864,0,0.0
medicine,2021,EMT_主訴_結構化__骨折.脫位,3864,0,0.0
medicine,2021,EMT_主訴_結構化__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_主訴_結構化__source_available,3864,0,0.0
medicine,2021,EMT_主訴_結構化__explicit_none,3864,0,0.0
medicine,2021,EMT_主訴_結構化__source_missing,3864,0,0.0
medicine,2021,EMT_紅旗__DNR.放棄急救,3864,0,0.0
medicine,2021,EMT_紅旗__休克.低血壓,3864,0,0.0
medicine,2021,EMT_紅旗__呼吸窘迫.低血氧,3864,0,0.0
medicine,2021,EMT_紅旗__大出血,3864,0,0.0
medicine,2021,EMT_紅旗__心跳呼吸停止.PEA,3864,0,0.0
medicine,2021,EMT_紅旗__意識改變,3864,0,0.0
medicine,2021,EMT_紅旗__抽搐,3864,0,0.0
medicine,2021,EMT_紅旗__疑似中風,3864,0,0.0
medicine,2021,EMT_紅旗__胸痛疑似ACS,3864,0,0.0
medicine,2021,EMT_紅旗__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_紅旗__source_available,3864,0,0.0
medicine,2021,EMT_紅旗__explicit_none,3864,0,0.0
medicine,2021,EMT_紅旗__source_missing,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__交通-機車,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__交通-汽車,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__交通-腳踏車,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__交通-行人,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__其他外傷,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__燒燙,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__生物咬螫,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__穿刺切割,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__跌落墜落,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__鈍傷撞擊,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__source_available,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__explicit_none,3864,0,0.0
medicine,2021,EMT_創傷機轉_合併__source_missing,3864,0,0.0
medicine,2021,EMT_處置_合併__CPR,3864,0,0.0
medicine,2021,EMT_處置_合併__保暖,3864,0,0.0
medicine,2021,EMT_處置_合併__傷口處置,3864,0,0.0
medicine,2021,EMT_處置_合併__固定,3864,0,0.0
medicine,2021,EMT_處置_合併__心理支持,3864,0,0.0
medicine,2021,EMT_處置_合併__生命徵象監測,3864,0,0.0
medicine,2021,EMT_處置_合併__給氧,3864,0,0.0
medicine,2021,EMT_處置_合併__給藥,3864,0,0.0
medicine,2021,EMT_處置_合併__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_處置_合併__source_available,3864,0,0.0
medicine,2021,EMT_處置_合併__explicit_none,3864,0,0.0
medicine,2021,EMT_處置_合併__source_missing,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__ACS,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__CVA,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__OHCA,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__呼吸窘迫,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__癲癇重積,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__過敏性休克,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__source_available,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__explicit_none,3864,0,0.0
medicine,2021,EMT_特殊表登錄_合併__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__下肢抬高,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__保暖,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__其他,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__半坐臥,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__心律監視,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__心理支持,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__生命徵象監測,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__生產/左側臥,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__source_available,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_一般處置__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__NRM,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__口咽呼吸道,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__正壓給氧,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__氧氣面罩,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__氧氣鼻管,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__鼻咽呼吸道,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__source_available,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_呼吸給氧裝置__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__KED固定,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__包紮止血,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__夾板\三角巾,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__抽吸式護木,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__清洗傷口,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__長背板\頭部固定,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__頸圈,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__source_available,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_創傷處置__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__0.9%N.S.,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__5%G.W.,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__50%G.W.,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__Berotec支氣管擴張劑,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__IV,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__不建議AED電擊,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__糖粉（水）,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__source_available,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_加護處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_呼吸處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_呼吸處置__source_available,3864,0,0.0
medicine,2021,EMT_台北_呼吸處置__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_呼吸處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_CPR處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_CPR處置__source_available,3864,0,0.0
medicine,2021,EMT_台北_CPR處置__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_CPR處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_藥物處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_藥物處置__source_available,3864,0,0.0
medicine,2021,EMT_台北_藥物處置__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_藥物處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__包紮,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__止血,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__清洗傷口,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__source_available,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_創傷處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__半坐臥,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__平躺,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__source_available,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_後送姿勢__source_missing,3864,0,0.0
medicine,2021,EMT_台北_其他處置__保暖,3864,0,0.0
medicine,2021,EMT_台北_其他處置__心理支持,3864,0,0.0
medicine,2021,EMT_台北_其他處置__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_其他處置__source_available,3864,0,0.0
medicine,2021,EMT_台北_其他處置__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_其他處置__source_missing,3864,0,0.0
medicine,2021,EMT_台北_給藥__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_台北_給藥__source_available,3864,0,0.0
medicine,2021,EMT_台北_給藥__explicit_none,3864,0,0.0
medicine,2021,EMT_台北_給藥__source_missing,3864,0,0.0
medicine,2021,EMT_補述_紅旗__DNR.放棄急救,3864,0,0.0
medicine,2021,EMT_補述_紅旗__休克.低血壓,3864,0,0.0
medicine,2021,EMT_補述_紅旗__呼吸窘迫.低血氧,3864,0,0.0
medicine,2021,EMT_補述_紅旗__大出血,3864,0,0.0
medicine,2021,EMT_補述_紅旗__心跳呼吸停止.PEA,3864,0,0.0
medicine,2021,EMT_補述_紅旗__意識改變,3864,0,0.0
medicine,2021,EMT_補述_紅旗__抽搐,3864,0,0.0
medicine,2021,EMT_補述_紅旗__疑似中風,3864,0,0.0
medicine,2021,EMT_補述_紅旗__胸痛疑似ACS,3864,0,0.0
medicine,2021,EMT_補述_紅旗__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_補述_紅旗__source_available,3864,0,0.0
medicine,2021,EMT_補述_紅旗__explicit_none,3864,0,0.0
medicine,2021,EMT_補述_紅旗__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__HIV(+),3864,0,0.0
medicine,2021,EMT_問卷_過去病史__不詳,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__其他,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__心臟疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__惡性腫瘤,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__氣喘,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__癲癇,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__精神疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__糖尿病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__肝臟疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__肺臟疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__腎臟疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__腦血管疾病,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__高血壓,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__source_available,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_過去病史__source_missing,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__不詳,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__其他,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__藥物,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__食物,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__OTHER_RARE,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__source_available,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__explicit_none,3864,0,0.0
medicine,2021,EMT_問卷_過敏史__source_missing,3864,0,0.0
medicine,2021,has_oxygen,3864,3194,0.8266045548654244
medicine,2021,has_ventilatory_support,3864,3189,0.8253105590062112
medicine,2021,has_airway_adjunct,3864,3189,0.8253105590062112
medicine,2021,has_advanced_airway,3864,3189,0.8253105590062112
medicine,2021,has_ALS_procedure,3864,3595,0.9303830227743272
medicine,2021,EMT_現場_收縮壓_ord,3864,57,0.014751552795031056
medicine,2021,EMT_現場_收縮壓_for_score,3864,355,0.09187370600414078
medicine,2021,EMT_車上_收縮壓_for_score,3864,370,0.09575569358178054
medicine,2021,EMT_現場_收縮壓_unmeasurable,3864,0,0.0
medicine,2021,EMT_車上_收縮壓_unmeasurable,3864,0,0.0
medicine,2021,MISS_EMT_現場_收縮壓_for_score,3864,0,0.0
medicine,2021,MISS_EMT_車上_收縮壓_for_score,3864,0,0.0
medicine,2021,prehosp_sbp,3864,347,0.08980331262939958
medicine,2021,prehosp_dbp,3864,474,0.12267080745341614
medicine,2021,prehosp_hr,3864,362,0.09368530020703934
medicine,2021,prehosp_rr,3864,362,0.09368530020703934
medicine,2021,prehosp_spo2,3864,363,0.09394409937888198
medicine,2021,prehosp_bt,3864,362,0.09368530020703934
medicine,2021,prehosp_gcs,3864,404,0.10455486542443064
medicine,2021,prehosp_gcs_e,3864,404,0.10455486542443064
medicine,2021,prehosp_gcs_v,3864,404,0.10455486542443064
medicine,2021,prehosp_gcs_m,3864,404,0.10455486542443064
medicine,2021,is_OHCA_hr0,3864,0,0.0
medicine,2021,現場時間,3864,0,0.0
medicine,2021,運送時間,3864,0,0.0
medicine,2021,派遣時間,3864,5,0.0012939958592132505
medicine,2021,總到院前時間,3864,5,0.0012939958592132505
medicine,2021,MISS_現場時間,3864,0,0.0
medicine,2021,MISS_運送時間,3864,0,0.0
medicine,2021,MISS_派遣時間,3864,0,0.0
medicine,2021,MISS_總到院前時間,3864,0,0.0
medicine,2021,MAP,3864,474,0.12267080745341614
medicine,2021,MISS_MAP,3864,0,0.0
medicine,2021,SI,3864,362,0.09368530020703934
medicine,2021,MISS_SI,3864,0,0.0
medicine,2021,mSI,3864,474,0.12267080745341614
medicine,2021,MISS_mSI,3864,0,0.0
medicine,2021,aSI,3864,363,0.09394409937888198
medicine,2021,MISS_aSI,3864,0,0.0
medicine,2021,rSI,3864,362,0.09368530020703934
medicine,2021,MISS_rSI,3864,0,0.0
medicine,2021,rSIG,3864,404,0.10455486542443064
medicine,2021,MISS_rSIG,3864,0,0.0
medicine,2021,rSIG_Age,3864,405,0.1048136645962733
medicine,2021,MISS_rSIG_Age,3864,0,0.0
medicine,2021,SI_G,3864,404,0.10455486542443064
medicine,2021,MISS_SI_G,3864,0,0.0
medicine,2021,SIA_G,3864,405,0.1048136645962733
medicine,2021,MISS_SIA_G,3864,0,0.0
medicine,2021,SIAVPU,3864,362,0.09368530020703934
medicine,2021,MISS_SIAVPU,3864,0,0.0
medicine,2021,sMS,3864,404,0.10455486542443064
medicine,2021,MISS_sMS,3864,0,0.0
medicine,2021,rSI_sMS,3864,404,0.10455486542443064
medicine,2021,MISS_rSI_sMS,3864,0,0.0
medicine,2021,rSI_GCS,3864,404,0.10455486542443064
medicine,2021,MISS_rSI_GCS,3864,0,0.0
medicine,2021,rSI_GCSM,3864,404,0.10455486542443064
medicine,2021,MISS_rSI_GCSM,3864,0,0.0
medicine,2021,qSOFA,3864,362,0.09368530020703934
medicine,2021,qSOFA_available,3864,0,0.0
medicine,2021,qSOFA_observed_components,3864,0,0.0
medicine,2021,qSOFA_required_components,3864,0,0.0
medicine,2021,MISS_qSOFA,3864,0,0.0
medicine,2021,NEWS2,3864,3209,0.8304865424430642
medicine,2021,NEWS2_available,3864,0,0.0
medicine,2021,NEWS2_observed_components,3864,0,0.0
medicine,2021,NEWS2_required_components,3864,0,0.0
medicine,2021,MISS_NEWS2,3864,0,0.0
medicine,2021,MEWS,3864,362,0.09368530020703934
medicine,2021,MEWS_available,3864,0,0.0
medicine,2021,MEWS_observed_components,3864,0,0.0
medicine,2021,MEWS_required_components,3864,0,0.0
medicine,2021,MISS_MEWS,3864,0,0.0
medicine,2021,REMS,3864,516,0.13354037267080746
medicine,2021,REMS_available,3864,0,0.0
medicine,2021,REMS_observed_components,3864,0,0.0
medicine,2021,REMS_required_components,3864,0,0.0
medicine,2021,MISS_REMS,3864,0,0.0
medicine,2021,RTS,3864,404,0.10455486542443064
medicine,2021,RTS_available,3864,0,0.0
medicine,2021,RTS_observed_components,3864,0,0.0
medicine,2021,RTS_required_components,3864,0,0.0
medicine,2021,MISS_RTS,3864,0,0.0
medicine,2021,kw_ohca,3864,0,0.0
medicine,2021,kw_chest_pain,3864,0,0.0
medicine,2021,kw_dyspnea,3864,0,0.0
medicine,2021,kw_bleeding,3864,0,0.0
medicine,2021,kw_stroke,3864,0,0.0
medicine,2021,kw_trauma,3864,0,0.0
medicine,2021,kw_seizure,3864,0,0.0
medicine,2021,kw_unconscious,3864,0,0.0
medicine,2021,is_text_missing,3864,0,0.0
medicine,2021,text_source_count,3864,0,0.0
medicine,2021,text_char_count,3864,0,0.0
medicine,2022,EMT_年齡,4444,2,0.00045004500450045
medicine,2022,MISS_EMT_年齡,4444,0,0.0
medicine,2022,MISSREASON_EMT_年齡__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_年齡__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_年齡__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_年齡__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_發生地點_到慈濟_開車km,4444,2,0.00045004500450045
medicine,2022,MISS_EMT_發生地點_到慈濟_開車km,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_開車km__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_開車km__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_開車km__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_開車km__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_發生地點_到慈濟_直線km,4444,2,0.00045004500450045
medicine,2022,MISS_EMT_發生地點_到慈濟_直線km,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_直線km__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_直線km__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_直線km__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_發生地點_到慈濟_直線km__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_反應時間分,4444,9,0.0020252025202520253
medicine,2022,MISS_EMT_反應時間分,4444,0,0.0
medicine,2022,MISSREASON_EMT_反應時間分__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_反應時間分__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_反應時間分__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_反應時間分__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_現場停留分,4444,0,0.0
medicine,2022,MISS_EMT_現場停留分,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場停留分__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場停留分__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場停留分__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場停留分__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_送醫途中分,4444,0,0.0
medicine,2022,MISS_EMT_送醫途中分,4444,0,0.0
medicine,2022,MISSREASON_EMT_送醫途中分__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_送醫途中分__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_送醫途中分__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_送醫途中分__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_現場_舒張壓,4444,4444,1.0
medicine,2022,MISS_EMT_現場_舒張壓,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_舒張壓__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_舒張壓__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_舒張壓__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_舒張壓__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_現場_脈搏,4444,285,0.06413141314131413
medicine,2022,MISS_EMT_現場_脈搏,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_脈搏__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_脈搏__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_脈搏__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_脈搏__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_現場_呼吸,4444,283,0.06368136813681369
medicine,2022,MISS_EMT_現場_呼吸,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_呼吸__source_missing,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_呼吸__not_measured,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_呼吸__sentinel,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_呼吸__invalid_or_out_of_range,4444,0,0.0
medicine,2022,EMT_現場_SPO2,4444,292,0.06570657065706571
medicine,2022,MISS_EMT_現場_SPO2,4444,0,0.0
medicine,2022,MISSREASON_EMT_現場_SPO2__source_missing,4444,0,0.0
