group,outcome,model_a,model_b,status,split,comparison_variant,comparison_definition_source,multiplicity,n_common,events_common,patient_groups_common,common_row_set_sha256,auroc_a,auroc_b,auroc_difference,auroc_delong_p,auprc_a,auprc_b,auprc_difference,auprc_difference_lower_ci,auprc_difference_upper_ci,auprc_paired_bootstrap_p,bootstrap_b,bootstrap_success,bootstrap_method
medicine,S2,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,209,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.7673677641159274,0.8783938992478074,-0.11102613513187998,5.748418165597732e-14,0.15203069300700744,0.3154225605558584,-0.16339186754885093,-0.21002307572407825,-0.11948357189446894,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S2,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,209,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.7673677641159274,0.8789572224716147,-0.11158945835568723,4.443917830000964e-13,0.15203069300700744,0.3222181346076164,-0.17018744160060895,-0.22134172757301301,-0.12324500658918838,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S2,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,209,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.7673677641159274,0.8179934963266289,-0.050625732210701435,0.03277424406623256,0.15203069300700744,0.23913268748126673,-0.08710199447425929,-0.13066553277035842,-0.043276851296066655,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S2,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,209,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.7673677641159274,0.8816462833805963,-0.11427851926466881,5.4613453678731e-14,0.15203069300700744,0.3213956672011528,-0.16936497419414537,-0.22203491546991916,-0.12215158601406491,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S2,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S2/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,267,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.9022615800868501,0.900733676508628,0.0015279035782220785,0.3200117535516749,0.47966644955362253,0.471936537028512,0.007729912525110516,-0.009478846486363154,0.024869026252523005,0.388,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7635280073302864,0.7627036256264041,0.0008243817038822154,0.649543033576788,0.6212282800875848,0.6217222089421488,-0.0004939288545640075,-0.007434441237738998,0.00625407862374313,0.922,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7635280073302864,0.7639241592448042,-0.00039615191451780607,0.8360007844276848,0.6212282800875848,0.6206534917959078,0.0005747882916770086,-0.00743642175005145,0.0078121673797796835,0.906,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7372889944944132,0.7635280073302864,-0.026239012835873154,5.536173515496295e-10,0.553861333049192,0.6212282800875848,-0.06736694703839274,-0.08327693573255614,-0.051352307670115914,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7372889944944132,0.7627036256264041,-0.02541463113199094,9.641274323443724e-09,0.553861333049192,0.6217222089421488,-0.06786087589295675,-0.08397108440827344,-0.05302299045088598,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7372889944944132,0.7639241592448042,-0.02663516475039096,2.848565196144442e-09,0.553861333049192,0.6206534917959078,-0.06679215874671574,-0.08264736018605193,-0.05081381995707916,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,1550,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6002515468748336,0.7613118350568164,-0.1610602881819828,2.4952757789722955e-59,0.42716997086317876,0.6224676802064002,-0.19529770934322144,-0.2212709142549825,-0.16927107338664055,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,1550,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6002515468748336,0.760777644064367,-0.16052609718953337,2.3621358665855904e-60,0.42716997086317876,0.6227848246363398,-0.195614853773161,-0.22029037847928776,-0.16839471002054207,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,1550,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6002515468748336,0.7348111268490612,-0.13455957997422763,3.6292917461639573e-39,0.42716997086317876,0.555969835797757,-0.1287998649345783,-0.15455464039895586,-0.10307782991645749,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,1550,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6002515468748336,0.7616040639410431,-0.16135251706620946,3.3379799548540185e-61,0.42716997086317876,0.6213973322323891,-0.19422736136921037,-0.2210890676801469,-0.16731573178335882,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S3,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S3/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,1606,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7639241592448042,0.7627036256264041,0.0012205336184000215,0.32909033118968467,0.6206534917959078,0.6217222089421488,-0.001068717146241016,-0.006029849368493903,0.004635457354931979,0.698,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.8150184418811697,0.8171218925185642,-0.0021034506373944772,0.3195800042420214,0.4299475676729327,0.43092581167120453,-0.0009782439982718438,-0.01300056730015012,0.011161063390569645,0.914,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.8150184418811697,0.8174870124152505,-0.002468570534080783,0.20986098740147363,0.4299475676729327,0.42876189225287986,0.001185675420052823,-0.009719444109788491,0.012478460317450715,0.815,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7779217907702544,0.8150184418811697,-0.03709665111091531,9.054377357144779e-07,0.34228516128007014,0.4299475676729327,-0.08766240639286255,-0.11516521533481207,-0.060349722245225744,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7779217907702544,0.8171218925185642,-0.03920010174830979,4.3989401083795476e-07,0.34228516128007014,0.43092581167120453,-0.08864065039113439,-0.11568913279196007,-0.05757400068203146,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7779217907702544,0.8174870124152505,-0.039565221644996096,2.0184763994219788e-07,0.34228516128007014,0.42876189225287986,-0.08647673097280972,-0.11273731218511421,-0.05837725360047228,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,572,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6095704894057776,0.8119108867174751,-0.2023403973116975,5.952421416164134e-49,0.19527740784288622,0.42611734066360263,-0.2308399328207164,-0.26861073732641116,-0.19180849732654387,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,572,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6095704894057776,0.8141914237496968,-0.20462093434391915,2.855398652573174e-52,0.19527740784288622,0.42809089155552393,-0.23281348371263771,-0.27173782789324386,-0.19517327850329744,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,572,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6095704894057776,0.7767414454774076,-0.16717095607163002,1.5630428990012248e-26,0.19527740784288622,0.3471295715492051,-0.15185216370631888,-0.18511537918244564,-0.11758184865796424,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,572,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6095704894057776,0.814919607470144,-0.2053491180643664,5.317367903939567e-53,0.19527740784288622,0.4259323670823531,-0.23065495923946688,-0.2714969120334141,-0.19130148427074,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S4,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S4/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,615,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.8174870124152505,0.8171218925185642,0.0003651198966863056,0.8058074117849873,0.42876189225287986,0.43092581167120453,-0.002163919418324667,-0.010930795037162672,0.006033788925244361,0.567,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7954131054131054,0.7911253561253562,0.004287749287749221,0.6585989020161912,0.0797858181880815,0.08111051980235504,-0.0013247016142735324,-0.04343781007505686,0.04439658084099267,0.905,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7954131054131054,0.7994764957264957,-0.004063390313390314,0.6266262865066932,0.0797858181880815,0.07996323114649724,-0.00017741295841573745,-0.02126084353126532,0.03513354647145002,0.693,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6223658594491928,0.7954131054131054,-0.17304724596391263,2.066564754089593e-07,0.04248341005274439,0.0797858181880815,-0.03730240813533711,-0.08003262300552638,-0.016689814714390634,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6223658594491928,0.7911253561253562,-0.1687594966761634,3.114174006374313e-07,0.04248341005274439,0.08111051980235504,-0.038627109749610644,-0.07813863222751852,-0.013090015087479355,0.001,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6223658594491928,0.7994764957264957,-0.17711063627730295,9.680871336878082e-08,0.04248341005274439,0.07996323114649724,-0.03747982109375285,-0.06406331228555329,-0.014428229574813824,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,79,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6452911392405063,0.784886075949367,-0.1395949367088607,3.1442494334091567e-06,0.03162089856882937,0.05959164587532069,-0.027970747306491323,-0.061748462313930094,-0.011840908740513792,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,79,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6452911392405063,0.7837763713080168,-0.1384852320675105,5.1219983656457704e-06,0.03162089856882937,0.05474848660892861,-0.02312758804009924,-0.0564642779643024,-0.0055154044124354875,0.014,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,79,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6452911392405063,0.611070323488045,0.034220815752461275,0.5148709795039639,0.03162089856882937,0.03267098537030582,-0.0010500868014764533,-0.015408438617237057,0.014818793327073781,0.935,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,79,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.6452911392405063,0.7908185654008439,-0.14552742616033765,1.1940272730723612e-06,0.03162089856882937,0.06301031946603008,-0.03138942089720072,-0.05994044047128692,-0.010546623034321643,0.001,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S5,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S5/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,90,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7994764957264957,0.7911253561253562,0.008351139601139534,0.26685869755149305,0.07996323114649724,0.08111051980235504,-0.001147288655857795,-0.03577535632291273,0.021879000962268844,0.939,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7592406663691804,0.7540904358173434,0.005150230551837054,0.30736317691166115,0.16780777413461395,0.1611241162778298,0.006683657856784153,-0.005982877272541512,0.0211631799076745,0.298,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,catboost,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7592406663691804,0.7566237170905846,0.0026169492785957926,0.5018776970191157,0.16780777413461395,0.165036909975993,0.0027708641586209615,-0.009832235448868559,0.016586719797887298,0.644,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,logistic_regression,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6772812701422976,0.7592406663691804,-0.08195939622688286,4.0144975365401964e-07,0.12285333776414364,0.16780777413461395,-0.04495443637047031,-0.07452503820926769,-0.021191401147558367,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,logistic_regression,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6772812701422976,0.7540904358173434,-0.07680916567504581,8.579644273935332e-07,0.12285333776414364,0.1611241162778298,-0.038270778513686154,-0.06459174999814443,-0.01776700580389868,0.001,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,logistic_regression,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.6772812701422976,0.7566237170905846,-0.07934244694828707,8.741319143911782e-07,0.12285333776414364,0.165036909975993,-0.042183572211849346,-0.06998615688104073,-0.02125540810818396,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,rSI_sMS,catboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,268,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.5904826943916466,0.7587428203450389,-0.16826012595339235,4.479124618325341e-18,0.08469824136678614,0.15945546289151397,-0.07475722152472783,-0.11124739915855528,-0.046845543910387845,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,rSI_sMS,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,268,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.5904826943916466,0.7549803176185876,-0.16449762322694106,1.8624804601721267e-16,0.08469824136678614,0.15172449649313127,-0.06702625512634514,-0.10195880369378751,-0.041540108968382644,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,rSI_sMS,logistic_regression,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,268,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.5904826943916466,0.6756600608647784,-0.08517736647313179,0.0015911069913459473,0.08469824136678614,0.12051983548569553,-0.035821594118909394,-0.05857576684010542,-0.013972692132160784,0.001,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,rSI_sMS,xgboost,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4579,268,3923,d598b0d1a07619c0d97ce0418d80c472199f614cfba470d7a91395695f1f9135,0.5904826943916466,0.757566551376728,-0.16708385698508144,4.811067918012869e-18,0.08469824136678614,0.15134908364475083,-0.0666508422779647,-0.09852966188365261,-0.043011202935874154,0.0,2000,2000,paired_outcome_stratified_patient_group_cluster
medicine,S6,xgboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-S6/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",4770,288,4071,51c63206c91a59e76546c6c74d104c6fdcec6d93f74046eb4039054410cc3b0c,0.7566237170905846,0.7540904358173434,0.0025332812732412613,0.45121456835044393,0.165036909975993,0.1611241162778298,0.003912793698163192,-0.006183032293345321,0.013536129574105736,0.476,2000,2000,paired_outcome_stratified_patient_group_cluster
overall,P1,catboost,lightgbm,ESTIMATED,validation_2024,current_locked_probability_exact_common_rows,outputs/v2/stage2a/formal_v4_complete_case/P1_03-evaluation-P1/paired_model_comparisons_2024.parquet,"Prespecified source comparison set; nominal unadjusted intervals and p-values, descriptive",7289,60,6434,5bc3a9212d70b9b6f124494d50381f6396083943a9add844343de1489e97a3ac,0.9311154147646055,0.9334393876515885,-0.00232397288698305,0.7424873032088251,0.21370304830430842,0.18022436683831924,0.033478681465989174,-0.018019703281505574,0.0958243106974353,0.235,2000,2000,paired_outcome_stratified_patient_group_cluster
